date,sku_id,category,units_sold,units_received,closing_stock,lead_time_days,prev_closing_stock,expected_closing_stock,stock_balance_valid,stock_balance_difference,stock_balance_clipped,units_sold_original,units_sold_source,history_days,sku_status,limited_history,closing_stock_missing,lead_time_missing,stockout,lead_time_inconsistent
2026-01-21,SKU-1020,Pasta,469.0,0,6846.0,14,7315.0,6846.0,True,0.0,False,469.0,observed,180,established,False,False,False,False,False
2026-01-22,SKU-1020,Pasta,462.0,0,6384.0,14,6846.0,6384.0,True,0.0,False,462.0,observed,180,established,False,False,False,False,False
2026-01-23,SKU-1020,Pasta,503.0,0,5881.0,14,6384.0,5881.0,True,0.0,False,503.0,observed,180,established,False,False,False,False,False
2026-01-24,SKU-1020,Pasta,725.0,0,5156.0,14,5881.0,5156.0,True,0.0,False,725.0,observed,180,established,False,False,False,False,False
2026-01-25,SKU-1020,Pasta,292.0,0,4864.0,14,5156.0,4864.0,True,0.0,False,292.0,observed,180,established,False,False,False,False,False
2026-01-26,SKU-1020,Pasta,320.0,0,4544.0,14,4864.0,4544.0,True,0.0,False,320.0,observed,180,established,False,False,False,False,False
2026-01-27,SKU-1020,Pasta,326.0,0,4218.0,14,4544.0,4218.0,True,0.0,False,326.0,observed,180,established,False,False,False,False,False
2026-01-28,SKU-1020,Pasta,330.0,0,3888.0,14,4218.0,3888.0,True,0.0,False,330.0,observed,180,established,False,False,False,False,False
2026-01-29,SKU-1020,Pasta,397.0,0,3491.0,14,3888.0,3491.0,True,0.0,False,397.0,observed,180,established,False,False,False,False,False
2026-01-30,SKU-1020,Pasta,425.0,7522,10588.0,14,3491.0,10588.0,True,0.0,False,425.0,observed,180,established,False,False,False,False,False
2026-01-31,SKU-1020,Pasta,393.0,0,10195.0,14,10588.0,10195.0,True,0.0,False,393.0,observed,180,established,False,False,False,False,False
2026-02-01,SKU-1020,Pasta,261.0,0,9934.0,14,10195.0,9934.0,True,0.0,False,261.0,observed,180,established,False,False,False,False,False
2026-02-02,SKU-1020,Pasta,383.0,0,9551.0,14,9934.0,9551.0,True,0.0,False,383.0,observed,180,established,False,False,False,False,False
2026-02-03,SKU-1020,Pasta,403.0,0,9148.0,14,9551.0,9148.0,True,0.0,False,403.0,observed,180,established,False,False,False,False,False
2026-02-04,SKU-1020,Pasta,409.0,0,8739.0,14,9148.0,8739.0,True,0.0,False,409.0,observed,180,established,False,False,False,False,False
2026-02-05,SKU-1020,Pasta,244.0,0,8495.0,14,8739.0,8495.0,True,0.0,False,244.0,observed,180,established,False,False,False,False,False
2026-02-06,SKU-1020,Pasta,417.0,0,8078.0,14,8495.0,8078.0,True,0.0,False,417.0,observed,180,established,False,False,False,False,False
2026-02-07,SKU-1020,Pasta,295.0,0,7783.0,14,8078.0,7783.0,True,0.0,False,295.0,observed,180,established,False,False,False,False,False
2026-02-08,SKU-1020,Pasta,358.0,0,7425.0,14,7783.0,7425.0,True,0.0,False,358.0,observed,180,established,False,False,False,False,False
2026-02-09,SKU-1020,Pasta,510.0,0,6915.0,14,7425.0,6915.0,True,0.0,False,510.0,observed,180,established,False,False,False,False,False
2026-02-10,SKU-1020,Pasta,386.0,0,6529.0,14,6915.0,6529.0,True,0.0,False,386.0,observed,180,established,False,False,False,False,False
2026-02-11,SKU-1020,Pasta,298.0,0,6231.0,14,6529.0,6231.0,True,0.0,False,298.0,observed,180,established,False,False,False,False,False
2026-02-12,SKU-1020,Pasta,427.0,0,5804.0,14,6231.0,5804.0,True,0.0,False,427.0,observed,180,established,False,False,False,False,False
2026-02-13,SKU-1020,Pasta,384.0,0,5420.0,14,5804.0,5420.0,True,0.0,False,384.0,observed,180,established,False,False,False,False,False
2026-02-14,SKU-1020,Pasta,372.0,0,5048.0,14,5420.0,5048.0,True,0.0,False,372.0,observed,180,established,False,False,False,False,False
2026-02-15,SKU-1020,Pasta,467.0,0,4581.0,14,5048.0,4581.0,True,0.0,False,467.0,observed,180,established,False,False,False,False,False
2026-02-16,SKU-1020,Pasta,425.0,7018,11174.0,14,4581.0,11174.0,True,0.0,False,425.0,observed,180,established,False,False,False,False,False
2026-02-17,SKU-1020,Pasta,472.0,0,10702.0,14,11174.0,10702.0,True,0.0,False,472.0,observed,180,established,False,False,False,False,False
2026-02-18,SKU-1020,Pasta,523.0,0,10179.0,14,10702.0,10179.0,True,0.0,False,523.0,observed,180,established,False,False,False,False,False
2026-02-19,SKU-1020,Pasta,270.0,0,9909.0,14,10179.0,9909.0,True,0.0,False,270.0,observed,180,established,False,False,False,False,False
2026-02-20,SKU-1020,Pasta,503.0,0,9406.0,14,9909.0,9406.0,True,0.0,False,503.0,observed,180,established,False,False,False,False,False
2026-02-21,SKU-1020,Pasta,264.0,0,9142.0,14,9406.0,9142.0,True,0.0,False,264.0,observed,180,established,False,False,False,False,False
2026-02-22,SKU-1020,Pasta,348.0,0,8794.0,14,9142.0,8794.0,True,0.0,False,348.0,observed,180,established,False,False,False,False,False
2026-02-23,SKU-1020,Pasta,600.0,0,8194.0,14,8794.0,8194.0,True,0.0,False,600.0,observed,180,established,False,False,False,False,False
2026-02-24,SKU-1020,Pasta,476.0,0,7718.0,14,8194.0,7718.0,True,0.0,False,476.0,observed,180,established,False,False,False,False,False
2026-02-25,SKU-1020,Pasta,469.0,0,7249.0,14,7718.0,7249.0,True,0.0,False,469.0,observed,180,established,False,False,False,False,False
2026-02-26,SKU-1020,Pasta,311.0,0,6938.0,14,7249.0,6938.0,True,0.0,False,311.0,observed,180,established,False,False,False,False,False
2026-02-27,SKU-1020,Pasta,406.0,0,6532.0,14,6938.0,6532.0,True,0.0,False,406.0,observed,180,established,False,False,False,False,False
2026-02-28,SKU-1020,Pasta,466.0,0,6066.0,14,6532.0,6066.0,True,0.0,False,466.0,observed,180,established,False,False,False,False,False
2026-03-01,SKU-1020,Pasta,409.0,0,5657.0,14,6066.0,5657.0,True,0.0,False,409.0,observed,180,established,False,False,False,False,False
2026-03-02,SKU-1020,Pasta,357.0,0,5300.0,14,5657.0,5300.0,True,0.0,False,357.0,observed,180,established,False,False,False,False,False
2026-03-03,SKU-1020,Pasta,471.0,0,4829.0,14,5300.0,4829.0,True,0.0,False,471.0,observed,180,established,False,False,False,False,False
2026-03-04,SKU-1020,Pasta,592.0,0,4237.0,14,4829.0,4237.0,True,0.0,False,592.0,observed,180,established,False,False,False,False,False
2026-03-05,SKU-1020,Pasta,390.0,5490,9337.0,14,4237.0,9337.0,True,0.0,False,390.0,observed,180,established,False,False,False,False,False
2026-03-06,SKU-1020,Pasta,330.0,0,9007.0,14,9337.0,9007.0,True,0.0,False,330.0,observed,180,established,False,False,False,False,False
2026-03-07,SKU-1020,Pasta,333.0,0,8674.0,14,9007.0,8674.0,True,0.0,False,333.0,observed,180,established,False,False,False,False,False
2026-03-08,SKU-1020,Pasta,406.0,0,8268.0,14,8674.0,8268.0,True,0.0,False,406.0,observed,180,established,False,False,False,False,False
2026-03-09,SKU-1020,Pasta,510.0,0,7758.0,14,8268.0,7758.0,True,0.0,False,510.0,observed,180,established,False,False,False,False,False
2026-03-10,SKU-1020,Pasta,299.0,0,7459.0,14,7758.0,7459.0,True,0.0,False,299.0,observed,180,established,False,False,False,False,False
2026-03-11,SKU-1020,Pasta,468.0,0,6991.0,14,7459.0,6991.0,True,0.0,False,468.0,observed,180,established,False,False,False,False,False
2026-03-12,SKU-1020,Pasta,363.0,0,6628.0,14,6991.0,6628.0,True,0.0,False,363.0,observed,180,established,False,False,False,False,False
2026-03-13,SKU-1020,Pasta,318.0,0,6310.0,14,6628.0,6310.0,True,0.0,False,318.0,observed,180,established,False,False,False,False,False
2026-03-14,SKU-1020,Pasta,360.0,0,5950.0,14,6310.0,5950.0,True,0.0,False,360.0,observed,180,established,False,False,False,False,False
2026-03-15,SKU-1020,Pasta,307.0,0,5643.0,14,5950.0,5643.0,True,0.0,False,307.0,observed,180,established,False,False,False,False,False
2026-03-16,SKU-1020,Pasta,382.0,0,5261.0,14,5643.0,5261.0,True,0.0,False,382.0,observed,180,established,False,False,False,False,False
2026-03-17,SKU-1020,Pasta,344.0,0,4917.0,14,5261.0,4917.0,True,0.0,False,344.0,observed,180,established,False,False,False,False,False
2026-03-18,SKU-1020,Pasta,504.0,0,4413.0,14,4917.0,4413.0,True,0.0,False,504.0,observed,180,established,False,False,False,False,False
2026-03-19,SKU-1020,Pasta,502.0,6823,10734.0,14,4413.0,10734.0,True,0.0,False,502.0,observed,180,established,False,False,False,False,False
2026-03-20,SKU-1020,Pasta,422.0,0,10312.0,14,10734.0,10312.0,True,0.0,False,422.0,observed,180,established,False,False,False,False,False
2026-03-21,SKU-1020,Pasta,396.0,0,9916.0,14,10312.0,9916.0,True,0.0,False,396.0,observed,180,established,False,False,False,False,False
2026-03-22,SKU-1020,Pasta,299.0,0,9617.0,14,9916.0,9617.0,True,0.0,False,299.0,observed,180,established,False,False,False,False,False
2026-03-23,SKU-1020,Pasta,544.0,0,9073.0,14,9617.0,,False,,False,,stock_balance_reconstructed,180,established,False,False,False,False,False
2026-03-24,SKU-1020,Pasta,293.0,0,8780.0,14,9073.0,8780.0,True,0.0,False,293.0,observed,180,established,False,False,False,False,False
2026-03-25,SKU-1020,Pasta,466.0,0,8314.0,14,8780.0,,False,,False,,stock_balance_reconstructed,180,established,False,False,False,False,False
2026-03-26,SKU-1020,Pasta,161.0,0,8153.0,14,8314.0,8153.0,True,0.0,False,161.0,observed,180,established,False,False,False,False,False
2026-03-27,SKU-1020,Pasta,385.0,0,7768.0,14,8153.0,7768.0,True,0.0,False,385.0,observed,180,established,False,False,False,False,False
2026-03-28,SKU-1020,Pasta,508.0,0,7260.0,14,7768.0,7260.0,True,0.0,False,508.0,observed,180,established,False,False,False,False,False
2026-03-29,SKU-1020,Pasta,374.0,0,6886.0,14,7260.0,6886.0,True,0.0,False,374.0,observed,180,established,False,False,False,False,False
2026-03-30,SKU-1020,Pasta,381.0,0,6505.0,14,6886.0,6505.0,True,0.0,False,381.0,observed,180,established,False,False,False,False,False
2026-03-31,SKU-1020,Pasta,459.0,0,6046.0,14,6505.0,6046.0,True,0.0,False,459.0,observed,180,established,False,False,False,False,False
2026-04-01,SKU-1020,Pasta,460.0,0,5586.0,14,6046.0,5586.0,True,0.0,False,460.0,observed,180,established,False,False,False,False,False
2026-04-02,SKU-1020,Pasta,380.0,0,5206.0,14,5586.0,5206.0,True,0.0,False,380.0,observed,180,established,False,False,False,False,False
2026-04-03,SKU-1020,Pasta,804.0,0,,14,5206.0,4402.0,False,,False,804.0,observed,180,established,False,True,False,False,False
2026-04-04,SKU-1020,Pasta,262.0,0,4140.0,14,,,False,,False,262.0,observed,180,established,False,False,False,False,False
2026-04-05,SKU-1020,Pasta,423.0,0,3717.0,14,4140.0,3717.0,True,0.0,False,423.0,observed,180,established,False,False,False,False,False
2026-04-06,SKU-1020,Pasta,255.0,5771,9233.0,14,3717.0,9233.0,True,0.0,False,255.0,observed,180,established,False,False,False,False,False
2026-04-07,SKU-1020,Pasta,358.0,0,8875.0,14,9233.0,8875.0,True,0.0,False,358.0,observed,180,established,False,False,False,False,False
2026-04-08,SKU-1020,Pasta,450.0,0,8425.0,14,8875.0,8425.0,True,0.0,False,450.0,observed,180,established,False,False,False,False,False
2026-04-09,SKU-1020,Pasta,298.0,0,8127.0,14,8425.0,8127.0,True,0.0,False,298.0,observed,180,established,False,False,False,False,False
2026-04-10,SKU-1020,Pasta,540.0,0,7587.0,14,8127.0,7587.0,True,0.0,False,540.0,observed,180,established,False,False,False,False,False
2026-04-11,SKU-1020,Pasta,498.0,0,7089.0,14,7587.0,7089.0,True,0.0,False,498.0,observed,180,established,False,False,False,False,False
2026-04-12,SKU-1020,Pasta,380.0,0,6709.0,14,7089.0,6709.0,True,0.0,False,380.0,observed,180,established,False,False,False,False,False
2026-04-13,SKU-1020,Pasta,117.0,0,6592.0,14,6709.0,6592.0,True,0.0,False,117.0,observed,180,established,False,False,False,False,False
2026-04-14,SKU-1020,Pasta,591.0,0,6001.0,14,6592.0,6001.0,True,0.0,False,591.0,observed,180,established,False,False,False,False,False
2026-04-15,SKU-1020,Pasta,370.0,0,5631.0,14,6001.0,5631.0,True,0.0,False,370.0,observed,180,established,False,False,False,False,False
2026-04-16,SKU-1020,Pasta,479.0,0,5152.0,14,5631.0,5152.0,True,0.0,False,479.0,observed,180,established,False,False,False,False,False
2026-04-17,SKU-1020,Pasta,429.0,0,4723.0,14,5152.0,4723.0,True,0.0,False,429.0,observed,180,established,False,False,False,False,False
2026-04-18,SKU-1020,Pasta,289.0,0,4434.0,14,4723.0,4434.0,True,0.0,False,289.0,observed,180,established,False,False,False,False,False
2026-04-19,SKU-1020,Pasta,433.0,6581,10582.0,14,4434.0,10582.0,True,0.0,False,433.0,observed,180,established,False,False,False,False,False
2026-04-20,SKU-1020,Pasta,353.0,0,10229.0,14,10582.0,10229.0,True,0.0,False,353.0,observed,180,established,False,False,False,False,False
2026-04-21,SKU-1020,Pasta,431.0,0,9798.0,14,10229.0,9798.0,True,0.0,False,431.0,observed,180,established,False,False,False,False,False
2026-04-22,SKU-1020,Pasta,393.0,0,9405.0,14,9798.0,9405.0,True,0.0,False,393.0,observed,180,established,False,False,False,False,False
2026-04-23,SKU-1020,Pasta,529.0,0,8876.0,14,9405.0,8876.0,True,0.0,False,529.0,observed,180,established,False,False,False,False,False
2026-04-24,SKU-1020,Pasta,488.0,0,8388.0,14,8876.0,8388.0,True,0.0,False,488.0,observed,180,established,False,False,False,False,False
2026-04-25,SKU-1020,Pasta,478.0,0,7910.0,14,8388.0,7910.0,True,0.0,False,478.0,observed,180,established,False,False,False,False,False
2026-04-26,SKU-1020,Pasta,470.0,0,7440.0,14,7910.0,7440.0,True,0.0,False,470.0,observed,180,established,False,False,False,False,False
2026-04-27,SKU-1020,Pasta,253.0,0,7187.0,14,7440.0,7187.0,True,0.0,False,253.0,observed,180,established,False,False,False,False,False
2026-04-28,SKU-1020,Pasta,470.0,0,6717.0,14,7187.0,6717.0,True,0.0,False,470.0,observed,180,established,False,False,False,False,False
2026-04-29,SKU-1020,Pasta,454.0,0,6263.0,14,6717.0,6263.0,True,0.0,False,454.0,observed,180,established,False,False,False,False,False
2026-04-30,SKU-1020,Pasta,284.0,0,5979.0,14,6263.0,5979.0,True,0.0,False,284.0,observed,180,established,False,False,False,False,False
2026-05-01,SKU-1020,Pasta,285.0,0,5694.0,14,5979.0,5694.0,True,0.0,False,285.0,observed,180,established,False,False,False,False,False
2026-05-02,SKU-1020,Pasta,518.0,0,5176.0,14,5694.0,5176.0,True,0.0,False,518.0,observed,180,established,False,False,False,False,False
2026-05-03,SKU-1020,Pasta,323.0,0,4853.0,14,5176.0,4853.0,True,0.0,False,323.0,observed,180,established,False,False,False,False,False
2026-05-04,SKU-1020,Pasta,443.0,0,4410.0,14,4853.0,4410.0,True,0.0,False,443.0,observed,180,established,False,False,False,False,False
2026-05-05,SKU-1020,Pasta,304.0,0,4106.0,14,4410.0,4106.0,True,0.0,False,304.0,observed,180,established,False,False,False,False,False
2026-05-06,SKU-1020,Pasta,176.0,0,3930.0,14,4106.0,3930.0,True,0.0,False,176.0,observed,180,established,False,False,False,False,False
2026-05-07,SKU-1020,Pasta,557.0,0,3373.0,14,3930.0,3373.0,True,0.0,False,557.0,observed,180,established,False,False,False,False,False
2026-05-08,SKU-1020,Pasta,305.0,5739,8807.0,14,3373.0,8807.0,True,0.0,False,305.0,observed,180,established,False,False,False,False,False
2026-05-09,SKU-1020,Pasta,422.0,0,8385.0,14,8807.0,8385.0,True,0.0,False,422.0,observed,180,established,False,False,False,False,False
2026-05-10,SKU-1020,Pasta,294.0,0,8091.0,14,8385.0,8091.0,True,0.0,False,294.0,observed,180,established,False,False,False,False,False
2026-05-11,SKU-1020,Pasta,822.0,0,7269.0,14,8091.0,7269.0,True,0.0,False,822.0,observed,180,established,False,False,False,False,False
2026-05-12,SKU-1020,Pasta,464.0,0,6805.0,14,7269.0,6805.0,True,0.0,False,464.0,observed,180,established,False,False,False,False,False
2026-05-13,SKU-1020,Pasta,81.0,0,6724.0,14,6805.0,6724.0,True,0.0,False,81.0,observed,180,established,False,False,False,False,False
2026-05-14,SKU-1020,Pasta,378.0,0,6346.0,14,6724.0,6346.0,True,0.0,False,378.0,observed,180,established,False,False,False,False,False
2026-05-15,SKU-1020,Pasta,497.0,0,5849.0,14,6346.0,5849.0,True,0.0,False,497.0,observed,180,established,False,False,False,False,False
2026-05-16,SKU-1020,Pasta,436.0,0,5413.0,14,5849.0,5413.0,True,0.0,False,436.0,observed,180,established,False,False,False,False,False
2026-05-17,SKU-1020,Pasta,375.0,0,5038.0,14,5413.0,5038.0,True,0.0,False,375.0,observed,180,established,False,False,False,False,False
2026-05-18,SKU-1020,Pasta,385.0,0,4653.0,14,5038.0,4653.0,True,0.0,False,385.0,observed,180,established,False,False,False,False,False
2026-05-19,SKU-1020,Pasta,234.0,0,4419.0,14,4653.0,4419.0,True,0.0,False,234.0,observed,180,established,False,False,False,False,False
2026-05-20,SKU-1020,Pasta,629.0,0,3790.0,14,4419.0,3790.0,True,0.0,False,629.0,observed,180,established,False,False,False,False,False
2026-05-21,SKU-1020,Pasta,423.0,5773,9140.0,14,3790.0,9140.0,True,0.0,False,423.0,observed,180,established,False,False,False,False,False
2026-05-22,SKU-1020,Pasta,331.0,0,8809.0,14,9140.0,8809.0,True,0.0,False,331.0,observed,180,established,False,False,False,False,False
2026-05-23,SKU-1020,Pasta,273.0,0,8536.0,14,8809.0,8536.0,True,0.0,False,273.0,observed,180,established,False,False,False,False,False
2026-05-24,SKU-1020,Pasta,628.0,0,7908.0,14,8536.0,7908.0,True,0.0,False,628.0,observed,180,established,False,False,False,False,False
2026-05-25,SKU-1020,Pasta,352.0,0,7556.0,14,7908.0,7556.0,True,0.0,False,352.0,observed,180,established,False,False,False,False,False
2026-05-26,SKU-1020,Pasta,658.0,0,6898.0,14,7556.0,6898.0,True,0.0,False,658.0,observed,180,established,False,False,False,False,False
2026-05-27,SKU-1020,Pasta,411.0,0,6487.0,14,6898.0,6487.0,True,0.0,False,411.0,observed,180,established,False,False,False,False,False
2026-05-28,SKU-1020,Pasta,525.0,0,5962.0,14,6487.0,5962.0,True,0.0,False,525.0,observed,180,established,False,False,False,False,False
2026-05-29,SKU-1020,Pasta,587.0,0,5375.0,14,5962.0,5375.0,True,0.0,False,587.0,observed,180,established,False,False,False,False,False
2026-05-30,SKU-1020,Pasta,378.0,0,4997.0,14,5375.0,4997.0,True,0.0,False,378.0,observed,180,established,False,False,False,False,False
2026-05-31,SKU-1020,Pasta,773.0,0,4224.0,14,4997.0,4224.0,True,0.0,False,773.0,observed,180,established,False,False,False,False,False
2026-06-01,SKU-1020,Pasta,701.0,7760,11283.0,14,4224.0,11283.0,True,0.0,False,701.0,observed,180,established,False,False,False,False,False
2026-06-02,SKU-1020,Pasta,428.0,0,10855.0,14,11283.0,10855.0,True,0.0,False,428.0,observed,180,established,False,False,False,False,False
2026-06-03,SKU-1020,Pasta,463.0,0,10392.0,14,10855.0,10392.0,True,0.0,False,463.0,observed,180,established,False,False,False,False,False
2026-06-04,SKU-1020,Pasta,406.0,0,9986.0,14,10392.0,9986.0,True,0.0,False,406.0,observed,180,established,False,False,False,False,False
2026-06-05,SKU-1020,Pasta,515.0,0,9471.0,14,9986.0,9471.0,True,0.0,False,515.0,observed,180,established,False,False,False,False,False
2026-06-06,SKU-1020,Pasta,511.0,0,8960.0,14,9471.0,8960.0,True,0.0,False,511.0,observed,180,established,False,False,False,False,False
2026-06-07,SKU-1020,Pasta,387.0,0,8573.0,14,8960.0,8573.0,True,0.0,False,387.0,observed,180,established,False,False,False,False,False
2026-06-08,SKU-1020,Pasta,541.0,0,8032.0,14,8573.0,8032.0,True,0.0,False,541.0,observed,180,established,False,False,False,False,False
2026-06-09,SKU-1020,Pasta,412.0,0,7620.0,14,8032.0,7620.0,True,0.0,False,412.0,observed,180,established,False,False,False,False,False
2026-06-10,SKU-1020,Pasta,412.0,0,7208.0,14,7620.0,7208.0,True,0.0,False,412.0,observed,180,established,False,False,False,False,False
2026-06-11,SKU-1020,Pasta,494.0,0,6714.0,14,7208.0,6714.0,True,0.0,False,494.0,observed,180,established,False,False,False,False,False
2026-06-12,SKU-1020,Pasta,352.0,0,6362.0,14,6714.0,6362.0,True,0.0,False,352.0,observed,180,established,False,False,False,False,False
2026-06-13,SKU-1020,Pasta,337.0,0,6025.0,14,6362.0,6025.0,True,0.0,False,337.0,observed,180,established,False,False,False,False,False
2026-06-14,SKU-1020,Pasta,423.0,0,5602.0,14,6025.0,5602.0,True,0.0,False,423.0,observed,180,established,False,False,False,False,False
2026-06-15,SKU-1020,Pasta,500.0,0,5102.0,14,5602.0,5102.0,True,0.0,False,500.0,observed,180,established,False,False,False,False,False
2026-06-16,SKU-1020,Pasta,96.0,0,5006.0,14,5102.0,5006.0,True,0.0,False,96.0,observed,180,established,False,False,False,False,False
2026-06-17,SKU-1020,Pasta,531.0,0,4475.0,14,5006.0,4475.0,True,0.0,False,531.0,observed,180,established,False,False,False,False,False
2026-06-18,SKU-1020,Pasta,1012.0,7104,10567.0,14,4475.0,10567.0,True,0.0,False,1012.0,observed,180,established,False,False,False,False,False
2026-06-19,SKU-1020,Pasta,464.0,0,10103.0,14,10567.0,10103.0,True,0.0,False,464.0,observed,180,established,False,False,False,False,False
2026-06-20,SKU-1020,Pasta,594.0,0,9509.0,14,10103.0,9509.0,True,0.0,False,594.0,observed,180,established,False,False,False,False,False
2026-06-21,SKU-1020,Pasta,365.0,0,9144.0,14,9509.0,9144.0,True,0.0,False,365.0,observed,180,established,False,False,False,False,False
2026-06-22,SKU-1020,Pasta,367.0,0,8777.0,14,9144.0,8777.0,True,0.0,False,367.0,observed,180,established,False,False,False,False,False
2026-06-23,SKU-1020,Pasta,297.0,0,8480.0,14,8777.0,8480.0,True,0.0,False,297.0,observed,180,established,False,False,False,False,False
2026-06-24,SKU-1020,Pasta,575.0,0,7905.0,14,8480.0,7905.0,True,0.0,False,575.0,observed,180,established,False,False,False,False,False
2026-06-25,SKU-1020,Pasta,625.0,0,7280.0,14,7905.0,7280.0,True,0.0,False,625.0,observed,180,established,False,False,False,False,False
2026-06-26,SKU-1020,Pasta,329.0,0,6951.0,14,7280.0,6951.0,True,0.0,False,329.0,observed,180,established,False,False,False,False,False
2026-06-27,SKU-1020,Pasta,349.0,0,6602.0,14,6951.0,6602.0,True,0.0,False,349.0,observed,180,established,False,False,False,False,False
2026-06-28,SKU-1020,Pasta,420.0,0,6182.0,14,6602.0,6182.0,True,0.0,False,420.0,observed,180,established,False,False,False,False,False
2026-06-29,SKU-1020,Pasta,425.0,0,5757.0,14,6182.0,5757.0,True,0.0,False,425.0,observed,180,established,False,False,False,False,False
2026-01-01,SKU-1021,Beverages,467.0,0,1625.0,10,,,False,,False,467.0,observed,180,established,False,False,False,False,False
2026-01-02,SKU-1021,Beverages,307.0,0,1318.0,10,1625.0,1318.0,True,0.0,False,307.0,observed,180,established,False,False,False,False,False
2026-01-03,SKU-1021,Beverages,317.0,4989,5990.0,10,1318.0,5990.0,True,0.0,False,317.0,observed,180,established,False,False,False,False,False
2026-01-04,SKU-1021,Beverages,209.0,0,5781.0,10,5990.0,5781.0,True,0.0,False,209.0,observed,180,established,False,False,False,False,False
2026-01-05,SKU-1021,Beverages,413.0,0,5368.0,10,5781.0,5368.0,True,0.0,False,413.0,observed,180,established,False,False,False,False,False
2026-01-06,SKU-1021,Beverages,343.0,0,5025.0,10,5368.0,,False,,False,,stock_balance_reconstructed,180,established,False,False,False,False,False
2026-01-07,SKU-1021,Beverages,378.0,0,4647.0,10,5025.0,4647.0,True,0.0,False,378.0,observed,180,established,False,False,False,False,False
2026-01-08,SKU-1021,Beverages,461.0,0,4186.0,10,4647.0,4186.0,True,0.0,False,461.0,observed,180,established,False,False,False,False,False
2026-01-09,SKU-1021,Beverages,360.0,0,3826.0,10,4186.0,3826.0,True,0.0,False,360.0,observed,180,established,False,False,False,False,False
2026-01-10,SKU-1021,Beverages,230.0,0,3596.0,10,3826.0,3596.0,True,0.0,False,230.0,observed,180,established,False,False,False,False,False
2026-01-11,SKU-1021,Beverages,289.0,0,3307.0,10,3596.0,3307.0,True,0.0,False,289.0,observed,180,established,False,False,False,False,False
2026-01-12,SKU-1021,Beverages,165.0,3736,6878.0,10,3307.0,6878.0,True,0.0,False,165.0,observed,180,established,False,False,False,False,False
2026-01-13,SKU-1021,Beverages,426.0,0,6452.0,10,6878.0,6452.0,True,0.0,False,426.0,observed,180,established,False,False,False,False,False
2026-01-14,SKU-1021,Beverages,427.0,0,6025.0,10,6452.0,6025.0,True,0.0,False,427.0,observed,180,established,False,False,False,False,False
2026-01-15,SKU-1021,Beverages,286.0,0,5739.0,10,6025.0,5739.0,True,0.0,False,286.0,observed,180,established,False,False,False,False,False
2026-01-16,SKU-1021,Beverages,355.0,0,5384.0,10,5739.0,5384.0,True,0.0,False,355.0,observed,180,established,False,False,False,False,False
2026-01-17,SKU-1021,Beverages,241.0,0,5143.0,10,5384.0,5143.0,True,0.0,False,241.0,observed,180,established,False,False,False,False,False
2026-01-18,SKU-1021,Beverages,405.0,0,4738.0,10,5143.0,4738.0,True,0.0,False,405.0,observed,180,established,False,False,False,False,False
2026-01-19,SKU-1021,Beverages,363.0,0,4375.0,10,4738.0,4375.0,True,0.0,False,363.0,observed,180,established,False,False,False,False,False
2026-01-20,SKU-1021,Beverages,358.0,0,4017.0,10,4375.0,4017.0,True,0.0,False,358.0,observed,180,established,False,False,False,False,False
2026-01-21,SKU-1021,Beverages,393.0,3545,7169.0,10,4017.0,7169.0,True,0.0,False,393.0,observed,180,established,False,False,False,False,False
2026-01-22,SKU-1021,Beverages,336.0,0,6833.0,10,7169.0,6833.0,True,0.0,False,336.0,observed,180,established,False,False,False,False,False
2026-01-23,SKU-1021,Beverages,328.0,0,6505.0,10,6833.0,6505.0,True,0.0,False,328.0,observed,180,established,False,False,False,False,False
2026-01-24,SKU-1021,Beverages,215.0,0,6290.0,10,6505.0,6290.0,True,0.0,False,215.0,observed,180,established,False,False,False,False,False
2026-01-25,SKU-1021,Beverages,190.0,0,6100.0,10,6290.0,6100.0,True,0.0,False,190.0,observed,180,established,False,False,False,False,False
2026-01-26,SKU-1021,Beverages,297.0,0,5803.0,10,6100.0,5803.0,True,0.0,False,297.0,observed,180,established,False,False,False,False,False
2026-01-27,SKU-1021,Beverages,403.0,0,5400.0,10,5803.0,5400.0,True,0.0,False,403.0,observed,180,established,False,False,False,False,False
2026-01-28,SKU-1021,Beverages,533.0,0,4867.0,10,5400.0,4867.0,True,0.0,False,533.0,observed,180,established,False,False,False,False,False
2026-01-29,SKU-1021,Beverages,374.0,0,4493.0,10,4867.0,4493.0,True,0.0,False,374.0,observed,180,established,False,False,False,False,False
2026-01-30,SKU-1021,Beverages,318.0,0,4175.0,10,4493.0,4175.0,True,0.0,False,318.0,observed,180,established,False,False,False,False,False
2026-01-31,SKU-1021,Beverages,155.0,0,4020.0,10,4175.0,4020.0,True,0.0,False,155.0,observed,180,established,False,False,False,False,False
2026-02-01,SKU-1021,Beverages,361.0,0,3659.0,10,4020.0,3659.0,True,0.0,False,361.0,observed,180,established,False,False,False,False,False
2026-02-02,SKU-1021,Beverages,389.0,0,3270.0,10,3659.0,3270.0,True,0.0,False,389.0,observed,180,established,False,False,False,False,False
2026-02-03,SKU-1021,Beverages,501.0,0,2769.0,10,3270.0,2769.0,True,0.0,False,501.0,observed,180,established,False,False,False,False,False
2026-02-04,SKU-1021,Beverages,597.0,4268,6440.0,10,2769.0,6440.0,True,0.0,False,597.0,observed,180,established,False,False,False,False,False
